,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,state,country_code,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
10978,1.0,1,0,Upper East Side,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,4.0,Real Bed,23,2.5,7.5,1.0,2,0.3,2,180,163,42,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,3.82
10979,1.0,1,0,East Village,Manhattan,NY,US,Entire home/apt,6,2.0,3.0,3.0,Real Bed,31,4.24,2.5,0.85,4,0.38,1,1125,304,39,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,3.8
10980,1.0,1,0,Bushwick,Brooklyn,NY,US,Private room,3,2.0,1.0,1.0,Real Bed,24,0.45,0.0,0.25,1,0.2,1,1125,74,15,93.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.46
10981,1.0,1,0,Chelsea,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,26,2.0,0.0,1.2,1,0.0,3,18,61,25,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.48
10982,1.0,1,1,Greenpoint,Brooklyn,NY,US,Shared room,1,1.0,1.0,1.0,Real Bed,14,0.4,0.0,0.25,1,0.0,30,1124,295,6,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,0.6
10983,1.0,1,0,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.58,0.0,0.0,1,0.1,2,100,0,7,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,0.01,0,0,0.66
10984,1.0,0,0,Battery Park City,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,27,2.4,5.0,1.2,1,0.0,4,1125,48,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.1
10985,1.0,1,0,East Flatbush,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,3.0,Real Bed,38,1.5,0.0,0.0,4,0.5,3,1125,149,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,3.74
10986,1.0,1,1,Chelsea,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,29,1.4,2.5,0.8,1,0.25,60,1125,84,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.83
10987,1.0,1,0,Clinton Hill,Brooklyn,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,21,1.8,4.0,1.0,2,0.4,4,21,326,3,87.0,9.0,8.0,8.0,9.0,9.0,9.0,0,0,0.02,0,0,0.29
10988,1.0,0,0,East Village,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,4.0,Real Bed,14,2.6,0.0,0.6,1,0.0,1,1125,323,42,90.0,9.0,9.0,10.0,9.0,9.0,9.0,1,0,0.02,0,0,3.99
10989,1.0,0,1,Upper East Side,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,11,0.75,0.0,0.1,1,0.0,1,5,72,33,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,2.99
10990,1.0,0,0,Kips Bay,Manhattan,NY,US,Entire home/apt,3,1.0,2.0,2.0,Real Bed,16,1.4,10.0,1.0,1,0.0,30,1125,315,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.49
10991,0.8,0,0,East Village,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,11,0.9,4.0,0.55,1,0.25,5,1124,53,9,90.0,9.0,9.0,9.0,10.0,10.0,10.0,0,0,0.02,0,0,0.83
10992,1.0,0,0,Murray Hill,Manhattan,NY,US,Entire home/apt,10,3.0,4.0,5.0,Real Bed,23,1.99,10.0,2.0,1,0.0,3,1125,137,57,91.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0,0.02,0,0,5.46
10993,1.0,0,0,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,19,1.59,2.0,1.0,4,0.2,2,17,0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.68
10994,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,16,0.85,0.0,0.45,1,0.25,7,31,62,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0,0,0.0,0,0,0.22
10995,1.0,0,0,East New York,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,21,0.55,2.0,0.25,2,0.35,2,1125,130,36,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,3.27
10996,1.0,1,0,Astoria,Queens,NY,US,Entire home/apt,6,1.5,3.0,3.0,Real Bed,31,2.8,0.0,1.2,6,0.25,2,1125,340,41,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,3.9
10997,1.0,0,1,Bushwick,Brooklyn,NY,US,Entire home/apt,5,1.0,2.0,2.0,Real Bed,23,1.27,0.0,0.65,2,0.5,2,1125,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.29
10998,0.7,0,0,Fordham,Bronx,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,27,0.65,0.0,0.2,2,0.0,1,1125,86,26,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,2.48
10999,1.0,1,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,4,2.0,2.0,2.0,Real Bed,22,6.9,0.0,1.6,1,0.0,2,14,146,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.43
11000,0.86,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,33,0.42,0.0,0.15,1,0.0,1,1125,108,41,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,3.89
11001,0.9,0,0,Canarsie,Brooklyn,NY,US,Entire home/apt,6,2.0,3.0,3.0,Real Bed,34,2.9,10.0,1.0,2,0.35,3,28,364,1,80.0,8.0,6.0,10.0,10.0,10.0,6.0,0,0,0.02,0,0,0.47
11002,1.0,1,1,Crown Heights,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,28,0.85,0.0,0.35,1,0.05,2,1125,114,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,2.43
11003,1.0,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,3.0,Real Bed,27,2.0,1.5,0.9,4,0.6,4,1125,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.11
11004,1.0,0,1,Astoria,Queens,NY,US,Entire home/apt,4,1.0,1.0,3.0,Real Bed,14,1.1,2.0,0.37,2,0.35,2,11,5,6,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.58
11005,1.0,0,1,Mott Haven,Bronx,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,20,0.65,0.0,0.0,1,0.2,2,1125,2,44,92.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.0,0,0,4.2
11006,0.99,1,0,Springfield Gardens,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,22,0.5,2.0,0.12,2,0.3,1,2,58,209,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,19.17
11007,1.0,1,0,East Flatbush,Brooklyn,NY,US,Entire home/apt,4,2.0,2.0,3.0,Real Bed,33,1.95,0.0,1.65,4,0.25,2,180,96,36,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,3.51
11008,0.67,0,1,Chelsea,Manhattan,NY,US,Entire home/apt,4,2.0,2.0,3.0,Real Bed,67,6.25,5.0,1.25,4,0.0,2,1125,0,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.91
11009,1.0,1,0,East Elmhurst,Queens,NY,US,Private room,4,1.0,1.0,2.0,Real Bed,20,1.0,2.0,0.15,1,0.0,2,15,139,11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.0,0,0,1.06
11010,0.95,0,1,Flatlands,Brooklyn,NY,US,Entire home/apt,7,1.5,3.0,5.0,Real Bed,27,0.6,0.0,0.99,1,0.15,5,180,344,10,92.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,1,1,0.97
11011,1.0,0,0,Flatbush,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,55,1.25,0.0,0.8,2,0.2,2,1125,15,18,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,1.74
11012,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,25,0.8,2.0,0.75,2,0.25,3,45,25,30,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,3.64
11013,0.56,0,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,4,1.0,0.0,3.0,Real Bed,28,1.5,5.0,1.2,2,0.25,5,100,363,3,50.0,4.0,5.0,5.0,5.0,5.0,4.0,0,0,0.02,0,0,0.37
11014,0.9,0,0,Williamsburg,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,1.25,0.0,0.75,1,0.0,2,14,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.58
11015,1.0,1,1,Sunset Park,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,2.0,Real Bed,48,1.3,5.0,0.5,1,0.1,4,11,15,13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,1.19
11016,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,14,1.09,0.0,0.1,1,0.0,1,30,50,30,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,0.01,0,0,2.77
11017,1.0,1,0,East Village,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,38,1.5,0.0,0.3,2,0.5,1,1125,21,79,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,7.67
11018,0.87,1,0,Hell's Kitchen,Manhattan,NY,US,Private room,3,1.0,1.0,3.0,Real Bed,47,1.0,5.0,0.0,2,0.25,2,1125,0,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.64
11019,1.0,0,0,Harlem,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,16,0.35,5.0,0.4,1,0.0,7,1125,0,7,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.12
11020,0.74,0,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,19,1.2,3.0,0.8,3,0.25,3,1125,47,30,91.0,9.0,9.0,9.0,10.0,10.0,9.0,0,0,0.02,0,0,2.76
11021,1.0,1,0,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,14,0.5,1.0,0.15,1,0.2,2,30,338,39,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,3.64
11022,1.0,1,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,27,0.79,0.0,0.4,1,0.05,1,28,16,59,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,5.48
11023,1.0,0,1,Lower East Side,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,11,0.75,0.0,0.3,1,0.5,3,10,8,14,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.34
11024,0.9,1,0,Harlem,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,1.0,Real Bed,22,2.0,0.0,0.5,1,0.0,2,1125,45,19,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,3.68
11025,1.0,0,0,Midtown,Manhattan,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,19,1.99,1.0,0.25,1,0.0,1,1125,0,9,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.0,0,0,0.87
11026,1.0,0,0,Upper West Side,Manhattan,NY,US,Entire home/apt,7,1.0,2.0,2.0,Real Bed,38,2.0,0.0,1.75,1,0.0,30,1125,256,2,80.0,10.0,8.0,10.0,10.0,10.0,6.0,0,0,0.02,0,0,1.82
11027,1.0,0,1,East New York,Brooklyn,NY,US,Private room,3,1.5,2.0,2.0,Real Bed,20,1.25,0.0,0.0,1,0.0,1,7,85,8,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,0.85
11028,0.9,1,1,Bath Beach,Brooklyn,NY,US,Private room,1,1.0,1.0,2.0,Real Bed,17,0.28,1.0,0.25,1,0.15,4,31,226,21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.97
11029,0.0,0,0,Chelsea,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,2.0,Real Bed,23,1.49,1.0,0.45,2,0.25,4,19,0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.88
11030,1.0,0,0,Greenpoint,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,25,0.84,0.0,0.35,2,0.08,2,20,13,47,88.0,9.0,9.0,10.0,9.0,9.0,9.0,1,0,0.02,0,0,4.37
11031,1.0,0,0,Maspeth,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.59,0.0,0.15,1,0.0,2,1125,7,11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,1.76
11032,1.0,0,0,Jamaica,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,37,0.39,2.0,0.15,1,0.0,1,28,352,20,88.0,10.0,9.0,9.0,9.0,10.0,9.0,1,0,0.02,0,0,1.98
11033,1.0,0,0,Williamsburg,Brooklyn,NY,US,Private room,2,2.0,1.0,1.0,Real Bed,13,0.45,0.0,0.2,1,0.0,2,1124,43,64,88.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,1,1,6.06
11034,1.0,0,1,Harlem,Manhattan,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,17,0.8,1.0,0.5,2,0.15,1,30,0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.28
11035,1.0,0,0,Rego Park,Queens,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,19,0.59,2.5,0.39,2,0.0,1,7,158,62,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,5.98
11036,1.0,0,1,Bushwick,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,14,0.74,0.0,0.4,1,0.0,21,1125,0,2,90.0,10.0,7.0,7.0,10.0,9.0,9.0,1,0,0.01,0,0,0.23
11037,1.0,1,0,Murray Hill,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,34,2.77,15.0,0.85,2,0.2,2,1125,60,35,93.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,0.01,0,0,3.21
11038,1.0,0,1,Crown Heights,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,10,0.36,1.2,0.25,1,0.0,30,360,352,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.59
11039,0.9,0,0,East Flatbush,Brooklyn,NY,US,Private room,4,1.5,1.0,3.0,Real Bed,22,0.39,0.0,0.4,4,0.2,2,14,23,5,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,0.85
11040,1.0,0,1,Woodside,Queens,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,16,1.5,1.5,0.15,1,0.0,2,1125,0,3,90.0,9.0,7.0,9.0,9.0,7.0,7.0,0,0,0.0,0,0,0.29
11041,0.78,0,0,Fort Greene,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,16,1.25,1.0,0.75,1,0.0,4,14,9,6,90.0,9.0,8.0,9.0,8.0,10.0,9.0,0,0,0.0,0,0,0.56
11042,1.0,1,0,Upper West Side,Manhattan,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,27,0.7,0.0,0.45,1,0.1,2,100,0,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.98
11043,1.0,0,0,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,12,0.55,0.0,0.4,1,0.0,1,1125,352,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.82
11044,1.0,0,0,Williamsburg,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,18,0.4,1.0,0.15,1,0.1,4,18,47,3,87.0,9.0,9.0,7.0,9.0,10.0,10.0,0,0,0.01,0,0,0.29
11045,1.0,0,1,East Village,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,25,1.5,0.0,0.7,1,0.0,2,30,7,11,95.0,10.0,9.0,9.0,9.0,10.0,9.0,0,0,0.02,0,0,1.08
11046,0.86,0,0,Bushwick,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,18,0.9,0.0,0.3,2,0.0,4,1125,18,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.37
11047,1.0,1,1,Lower East Side,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,11,1.0,0.0,0.5,1,0.3,1,1125,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,0.1
11048,0.7,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,20,0.6,0.0,0.1,1,0.15,2,31,1,28,97.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,3.53
11049,1.0,1,0,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,39,2.2,5.0,1.0,2,0.5,2,1125,303,47,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,4.38
11050,0.9,1,1,Woodside,Queens,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10,1.2,0.0,0.6,2,0.3,2,30,176,18,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,1.69
11051,1.0,0,0,Upper West Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,14,4.0,3.0,0.85,4,0.5,3,30,0,10,94.0,10.0,9.0,9.0,10.0,10.0,9.0,1,0,0.02,0,0,1.04
11052,1.0,0,0,West Village,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,6,1.5,3.0,0.75,1,0.25,4,30,0,5,92.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,0.49
11053,1.0,1,0,Flushing,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,10,0.45,0.0,0.12,1,0.15,2,7,89,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.39
11054,1.0,1,0,Rego Park,Queens,NY,US,Entire home/apt,4,1.0,0.0,2.0,Real Bed,35,1.35,0.0,0.75,2,0.3,1,1125,365,16,96.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,1.56
11055,1.0,1,1,Lower East Side,Manhattan,NY,US,Entire home/apt,1,1.0,1.0,1.0,Real Bed,37,3.0,10.0,0.7,1,0.9,7,1125,11,10,98.0,10.0,10.0,9.0,10.0,10.0,9.0,0,0,0.02,0,0,0.99
11056,1.0,1,1,Williamsburg,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,24,0.59,0.0,0.2,1,0.0,2,31,25,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,1.98
11057,1.0,0,0,Washington Heights,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,42,0.55,2.0,1.0,1,0.2,1,26,81,10,88.0,9.0,9.0,10.0,9.0,9.0,9.0,1,0,0.02,0,0,1.08
11058,1.0,0,1,Harlem,Manhattan,NY,US,Private room,3,2.0,1.0,1.0,Real Bed,23,0.69,0.0,0.2,1,0.2,2,40,72,16,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.0,0,0,3.78
11059,1.0,1,0,Astoria,Queens,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,55,1.4,1.5,1.0,1,0.3,2,7,337,42,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,4.72
11060,1.0,0,0,Williamsburg,Brooklyn,NY,US,Entire home/apt,8,1.0,3.0,3.0,Real Bed,32,5.0,0.0,1.0,1,0.0,2,90,98,35,94.0,10.0,9.0,9.0,10.0,10.0,10.0,0,0,0.02,0,0,3.83
11061,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,2.0,1.0,Real Bed,29,1.0,0.0,0.6,1,0.25,5,1125,0,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.29
11062,1.0,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,31,2.75,1.0,0.7,2,0.25,2,30,54,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.88
11063,1.0,1,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,29,0.75,2.0,0.35,1,0.15,2,365,242,39,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,3.77
11064,1.0,1,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,29,0.75,2.0,0.35,1,0.15,2,365,248,19,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,1.85
11065,0.83,1,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,29,0.4,0.0,0.0,2,0.35,1,1125,0,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,0.48
11066,1.0,0,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,6,1.0,2.0,2.0,Real Bed,18,2.25,0.0,0.6,2,0.2,3,1125,2,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.68
11067,0.5,0,0,Harlem,Manhattan,NY,US,Private room,2,2.5,1.0,1.0,Real Bed,21,0.8,5.0,2.0,1,0.0,30,1125,272,1,100.0,10.0,10.0,6.0,10.0,10.0,10.0,0,0,0.0,0,0,0.1
11068,1.0,1,0,Corona,Queens,NY,US,Entire home/apt,12,2.0,3.0,8.0,Real Bed,35,3.59,3.5,1.8,7,0.1,3,1125,311,5,100.0,9.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,0.72
11069,1.0,1,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,2.0,1.0,2.0,Real Bed,22,1.09,0.0,0.65,1,0.0,3,1125,0,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.55
11070,1.0,1,0,Bushwick,Brooklyn,NY,US,Entire home/apt,10,2.0,4.0,4.0,Real Bed,43,2.98,4.0,0.98,4,0.25,3,120,69,20,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.95
11071,1.0,0,1,Jamaica,Queens,NY,US,Shared room,1,1.0,1.0,1.0,Pull-out Sofa,26,0.19,0.0,0.15,1,0.15,1,1,138,19,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.83
11072,1.0,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Shared room,2,6.5,1.0,2.0,Real Bed,23,0.35,0.0,0.3,1,0.37,30,1125,365,4,100.0,10.0,10.0,10.0,9.0,8.0,10.0,0,0,0.02,0,0,0.4
11073,0.8,1,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,32,0.98,0.0,0.95,2,0.35,1,1125,17,23,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.0,0,0,2.23
11074,1.0,0,0,Washington Heights,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,27,0.7,0.0,0.2,3,0.1,5,1125,7,5,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0.0,0,0,0.49
11075,0.68,0,0,Astoria,Queens,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10,1.4,0.0,1.55,1,0.0,30,1125,329,2,90.0,8.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,0.43
11076,0.83,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,6,2.0,2.0,4.0,Real Bed,41,3.5,0.0,2.3,1,0.0,30,1125,328,5,96.0,10.0,10.0,10.0,9.0,10.0,10.0,1,0,0.02,0,0,0.99
11077,1.0,0,0,Chelsea,Manhattan,NY,US,Private room,2,1.0,1.0,2.0,Real Bed,15,1.1,0.0,0.1,1,0.2,1,1125,351,102,88.0,9.0,9.0,9.0,10.0,10.0,9.0,0,0,0.02,0,0,9.75
11078,0.5,0,0,Harlem,Manhattan,NY,US,Private room,1,2.5,1.0,1.0,Real Bed,30,0.65,5.0,2.0,1,0.0,60,1125,316,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.2
11079,0.9,0,0,West Village,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,0.0,Real Bed,19,0.75,0.0,0.95,1,0.0,30,365,338,3,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.28
11080,1.0,0,0,Midtown,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,16,1.0,0.0,0.1,1,0.2,1,1125,334,86,89.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,0.02,0,0,8.01
11081,1.0,0,0,Financial District,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,25,2.2,2.0,0.5,1,0.0,30,240,239,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,0.87
11082,1.0,0,0,Astoria,Queens,NY,US,Entire home/apt,6,1.0,0.0,3.0,Real Bed,20,1.5,2.0,0.5,3,0.2,2,29,62,29,83.0,9.0,8.0,9.0,9.0,9.0,8.0,1,0,0.02,0,0,2.7
11083,1.0,0,0,Fort Greene,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,2.0,Real Bed,32,1.0,2.5,1.0,1,0.25,3,1125,45,33,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.0,0,0,3.6
11084,0.95,0,0,Chelsea,Manhattan,NY,US,Entire home/apt,9,1.0,3.0,5.0,Real Bed,31,3.0,1.0,1.8,3,0.3,3,1124,288,42,90.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,3.97
